#id	name	entitySetIDs	features	cellularLocation
http://pathwaycommons.org/pc2/Protein_966f18e1e5d3cf15716da5b95848bfeb	INPP5(4)	http://pathwaycommons.org/pc2/Protein_a65f72bae9153c1fc9e2e577072d7746;http://pathwaycommons.org/pc2/Protein_b8a13fe196febaabffe25e7715d38def;http://pathwaycommons.org/pc2/Protein_f99d30a6bc0b11d8d16dc93c6dc989ed	None	cytosol
http://pathwaycommons.org/pc2/Protein_96957d2fd57a06338816b3f1bf3cb3ae	CRTC1,2,3	http://pathwaycommons.org/pc2/Protein_1f883300ad435ac055435f957c43e669;http://pathwaycommons.org/pc2/Protein_73f42da318674a4ebf4331f1342e40f9;http://pathwaycommons.org/pc2/Protein_c7a75f968c0071f5674a81b26f78690b	None	nucleoplasm
http://pathwaycommons.org/pc2/Protein_96b0eae4d201aaa1611f558617c445ce	DENND5A,B	http://pathwaycommons.org/pc2/Protein_28f7157f21ca958dbd5e50ccfca41472;http://pathwaycommons.org/pc2/Protein_2bc96df75f3cd9c4cf2f32d436f94f0b	None	cytosol
http://pathwaycommons.org/pc2/Protein_96b2a44d022fd059e776991f425e9fa3	TRAF2,-TRAF6	http://pathwaycommons.org/pc2/Protein_0936d03ea3663f7d778bf4fd39ecf62e;http://pathwaycommons.org/pc2/Protein_81018e153da6c1595bd71afd633c1e07	None	cytosol
http://pathwaycommons.org/pc2/Protein_96baf8ad5613e0311e682b78f427f65b	NF-kappaB-inhibitor	http://pathwaycommons.org/pc2/Protein_70e3188c440bed9c73d53ab708c66034;http://pathwaycommons.org/pc2/Protein_c67656b3d6de3ef14b393d5c292934b2	None	cytosol
http://pathwaycommons.org/pc2/Protein_96fa7d4e2960f3573486330c06f3802c	palmitoleyl-N-glycosylated-WNTs	http://pathwaycommons.org/pc2/Protein_1432ef2e27b1293afff969bf50e1a35e;http://pathwaycommons.org/pc2/Protein_2919831209f33f679bb413ddbbd5cf17;http://pathwaycommons.org/pc2/Protein_3dc917db5821594accf7acb8fd9105e8;http://pathwaycommons.org/pc2/Protein_3e00cbf75f6889727e553d876ab97e2b;http://pathwaycommons.org/pc2/Protein_5994090e3b043267e1c151000b972532;http://pathwaycommons.org/pc2/Protein_5b6e49d6f0e0e3deb202323daf5732ed;http://pathwaycommons.org/pc2/Protein_689e67cc4bf0c367bc3e549f6f3c9afc;http://pathwaycommons.org/pc2/Protein_70629254e424e3c979db403cf95eba74;http://pathwaycommons.org/pc2/Protein_ba796ddea86ddc1fb60bc7bbcc5c7b7d;http://pathwaycommons.org/pc2/Protein_bb6fe0ac6fbb74ff92351f5a8dcf17c2;http://pathwaycommons.org/pc2/Protein_c1517acc3e890fd9faff4066ca8a5983;http://pathwaycommons.org/pc2/Protein_ca214c4e60a472b928ddde64ab1a235c;http://pathwaycommons.org/pc2/Protein_cbb6d3c10ac225485bf69e6adf210e04;http://pathwaycommons.org/pc2/Protein_cca78fa394407c49ae513140c2ae1f9c;http://pathwaycommons.org/pc2/Protein_d30eda759f51e249e8cc90183753170e;http://pathwaycommons.org/pc2/Protein_e6904ae0a8655910583d4bb98d21fc84;http://pathwaycommons.org/pc2/Protein_ea214588544cd71cc7217e3879c86c62;http://pathwaycommons.org/pc2/Protein_f8f64a420a04007e8f1583263c494729;http://pathwaycommons.org/pc2/Protein_ffeee708cbc5a16016085436b30c2bab	None	endoplasmic-reticulum-lumen
http://pathwaycommons.org/pc2/Protein_97013ce854a702b793f0b0ad9baf5cf8	Phospho-PKC-delta/epsilon	http://pathwaycommons.org/pc2/Protein_02ca690952ae356d65866800fce599b1;http://pathwaycommons.org/pc2/Protein_9c6e48ce5a3d63eb3d8e6b755d085edb	None	plasma-membrane
http://pathwaycommons.org/pc2/Protein_9751ddac9d595e7da3551333d4cbabdf	Me3K5-replicative-histone-H3;Me3K5-histone-H3;Me3K5-HIST1H3A,Me3K5-HIST2H3A;Me3K5-replication-dependent-histone-H3	http://pathwaycommons.org/pc2/Protein_5a6b0e8d36e8af509288b75b50972a4d;http://pathwaycommons.org/pc2/Protein_74561ce0b7dd1fb06e021b7e82340fe5;http://pathwaycommons.org/pc2/Protein_8aa5fd3a59bcccf529a45bef4d958b44;http://pathwaycommons.org/pc2/Protein_d6282c7a436fc7eddde2124542d23c2a	None	nucleoplasm
http://pathwaycommons.org/pc2/Protein_9765c560aa2d6a6f697e3e7432f4c8fb	SPHK;sphingosine-kinases	http://pathwaycommons.org/pc2/Protein_52d8c4b466b0f90eb9c710285a616e33;http://pathwaycommons.org/pc2/Protein_d3aa4f5539b066ddd25b8a188e883c64	None	cytosol
http://pathwaycommons.org/pc2/Protein_977ada97e78a18423cb8b4daec1c4be7	Lysyl-oxidases	http://pathwaycommons.org/pc2/Protein_0f6b92ce869855a527625f2e0a4a995c;http://pathwaycommons.org/pc2/Protein_156cbf316a558592515874099bd18901;http://pathwaycommons.org/pc2/Protein_40dfc782a17514fdc371860b99181fe3;http://pathwaycommons.org/pc2/Protein_c86cf0b71c73d3cb2f6886fd8890afc6;http://pathwaycommons.org/pc2/Protein_fe4f2a94ab761fb459e920a807b6623d	None	extracellular-region
http://pathwaycommons.org/pc2/Protein_97d07390a79815b5f5b19877cd1b1044	CalDAG-GEFs	http://pathwaycommons.org/pc2/Protein_48dae1d44e28f5e20d0b3c3dd6a767ec;http://pathwaycommons.org/pc2/Protein_d0d955f17ca9412ec0ddebd50cffc212	None	cytosol
http://pathwaycommons.org/pc2/Protein_980dd8c0c128a7de2c16015d872a03bf	MMP14,TMPRSS6	http://pathwaycommons.org/pc2/Protein_3dc2fe7ce120ca5f47b407e039bab54f;http://pathwaycommons.org/pc2/Protein_eecb541cd6a369c22c09439820bf1182	None	plasma-membrane
http://pathwaycommons.org/pc2/Protein_98176fa0a62c2acd25124b80decee301	STAT3-upregulated-cytosolic-proteins	http://pathwaycommons.org/pc2/Protein_0cea06f93b29ebec490bdd999b6ad344;http://pathwaycommons.org/pc2/Protein_1b4742e67428fcd77651f3f32e11d12a;http://pathwaycommons.org/pc2/Protein_37d9a14562260df5bdfeb762e291befe;http://pathwaycommons.org/pc2/Protein_67ad3a3409e2e20a482e842974c10aa5;http://pathwaycommons.org/pc2/Protein_797436f03c3986e13a40a9362eedcc03;http://pathwaycommons.org/pc2/Protein_7cf70d486721abc8f24cdb964caa522f;http://pathwaycommons.org/pc2/Protein_9fdb5378095423162134ab54a7a3c604;http://pathwaycommons.org/pc2/Protein_cd6febcc3c2fafda07e4f7b4d54dd09a;http://pathwaycommons.org/pc2/Protein_da19b75dde1d22b850180ce69a12a1cd;http://pathwaycommons.org/pc2/Protein_e64c6c4173b2004f30cc9651bb84fa96;http://pathwaycommons.org/pc2/Protein_f36788fe4770970f04b06918718f37e2;http://pathwaycommons.org/pc2/Protein_feac4678bfc3384677128051dde7417f	None	cytosol
http://pathwaycommons.org/pc2/Protein_981c7a1a3b53f125943e6899a78e8e02	Collagen-alpha-1(XI)-chains	http://pathwaycommons.org/pc2/Protein_0458d7836f13d9188e065c7a4b7b9fdf;http://pathwaycommons.org/pc2/Protein_1f661635e7991150824bf7f5ef6b081f;http://pathwaycommons.org/pc2/Protein_30afa52ee652dba9651df0b5c0c07f9c;http://pathwaycommons.org/pc2/Protein_651d0e6c8ae1658c0f0b9e248f804654;http://pathwaycommons.org/pc2/Protein_6c60ea89a49cad60e4c4bdbf814da893;http://pathwaycommons.org/pc2/Protein_703ab0584c3ace908eb09b38f40d54e5;http://pathwaycommons.org/pc2/Protein_867e4383536f16becaaba9e061226583;http://pathwaycommons.org/pc2/Protein_90c3155513c7d24033b090b089fd61ea;http://pathwaycommons.org/pc2/Protein_955d2dd37698449c09744e5034d36dd8;http://pathwaycommons.org/pc2/Protein_d457569294eb90c234db0dfd28edf8f1;http://pathwaycommons.org/pc2/Protein_ed0a300265dfe591f1f28545d423a2dd;http://pathwaycommons.org/pc2/Protein_f0519adddafb67ecb65f1c15345debc6	None	endoplasmic-reticulum-lumen
http://pathwaycommons.org/pc2/Protein_9843ce5b51ff5f4914a9f0e537f8d8d0	Ribosomal-protein-S6-kinase	http://pathwaycommons.org/pc2/Protein_04ff9c81509a1e78029f9e36c52dcad5;http://pathwaycommons.org/pc2/Protein_799bf9bc7581ebc3bed578a4f7c1fcf6;http://pathwaycommons.org/pc2/Protein_e52f45148b6fe55a8639f3586c30452e	None	nucleoplasm
http://pathwaycommons.org/pc2/Protein_9845b738de27add5a0fe125c3ea86c07	ATP6V0A	http://pathwaycommons.org/pc2/Protein_00cb2d19c4780705b910e67dbc513ed0;http://pathwaycommons.org/pc2/Protein_0eded5f2d2cb7202e3c1ff47163fee6f;http://pathwaycommons.org/pc2/Protein_34bf97f0ad68e1824958c4ad1f5f7cdb;http://pathwaycommons.org/pc2/Protein_dd16e77281bd74493e5b32b0bf353d47	None	endosome-membrane
http://pathwaycommons.org/pc2/Protein_9855ace74a0007acce6fa1d13d9f8692	MVB12A,MVB12B	http://pathwaycommons.org/pc2/Protein_18840220eaa93ff0ba5fffd4ad01303c;http://pathwaycommons.org/pc2/Protein_8317732eda23aeb51725b8d733d11a91	None	endosome-membrane
http://pathwaycommons.org/pc2/Protein_985eeac33ea3b6dfc6ba58f7d0832184	DLX5,(DLX6)	http://pathwaycommons.org/pc2/Protein_881da17e21fe051e79708ec0bd9db718;http://pathwaycommons.org/pc2/Protein_eb5a72ef036e03918090a3b9c3a99260	None	nucleoplasm
http://pathwaycommons.org/pc2/Protein_9860efeb1def2830e56971356e283207	Probable-phospholipid-transporting-ATPases;P-type-ATPases-type-IV	http://pathwaycommons.org/pc2/Protein_1a7261ae41db55ee9034302268176922;http://pathwaycommons.org/pc2/Protein_1f64f8d42f56ac9ef03e2ba61a6a187e;http://pathwaycommons.org/pc2/Protein_23c01ceb0dccb7a0daf7319acb38eab8;http://pathwaycommons.org/pc2/Protein_49dd03e030e1c4f17689cd35551a9263;http://pathwaycommons.org/pc2/Protein_4b54136e0f475334985047a4b221a5ca;http://pathwaycommons.org/pc2/Protein_57af78ea811a4a3d9ffcf9b48302240a;http://pathwaycommons.org/pc2/Protein_67ea22bfdb6ea1bd1b7e453c262af8ab;http://pathwaycommons.org/pc2/Protein_6fb250578d107978b280db405c5e2b5a;http://pathwaycommons.org/pc2/Protein_8e552f87e92c920744109dd71680a4ff;http://pathwaycommons.org/pc2/Protein_93d96e7e75b532f27776d59eed2f0de8;http://pathwaycommons.org/pc2/Protein_cd0d5d3b2af9ecad15f4c52a7aa84d31;http://pathwaycommons.org/pc2/Protein_cd6aa03333f20fd6ae4b6708bf1a346a;http://pathwaycommons.org/pc2/Protein_eefda2f454cab8590eb7276089c20ed6;http://pathwaycommons.org/pc2/Protein_f4f762e0d9902474d7dc08f48d2c0612	None	plasma-membrane
http://pathwaycommons.org/pc2/Protein_9897f6ede0554812019888601345dd66	ALG13:ALG14	http://pathwaycommons.org/pc2/Protein_56d67fb5db1363acbd4911eb270a47fd;http://pathwaycommons.org/pc2/Protein_ae72d652d3a1cc46dd259aa504cc0c90	None	endoplasmic-reticulum-membrane
http://pathwaycommons.org/pc2/Protein_98a1051479f5d491fdb726fcf16235a3	Collagen-alpha-3(V)-chains	http://pathwaycommons.org/pc2/Protein_226036dfb2bba7dafb9f35c8074f8606;http://pathwaycommons.org/pc2/Protein_67a2d02a91d5c17fa2e8e8549e86c1bb;http://pathwaycommons.org/pc2/Protein_845ee6e8a61c03c63d65031fd668b1ec;http://pathwaycommons.org/pc2/Protein_9778614c92c89ef05427d11931bba977;http://pathwaycommons.org/pc2/Protein_b093e4aa607a194a18f2f1e0949e8bc0;http://pathwaycommons.org/pc2/Protein_b49df266af0d62206cd5c254bd5ad4cb;http://pathwaycommons.org/pc2/Protein_bd9042cb8be81a14e94a63bdf32c03b6;http://pathwaycommons.org/pc2/Protein_bfccc8cf1906796e6a864555df59f1c5;http://pathwaycommons.org/pc2/Protein_cafa1a2582bd1b8ed8b7112236dab910;http://pathwaycommons.org/pc2/Protein_da4f22fd89a445e11bdeee320c0c1d4a;http://pathwaycommons.org/pc2/Protein_e726c41d944fb265d61715413773d137;http://pathwaycommons.org/pc2/Protein_ec8a35d157983e3025852bad4eabff60	None	endoplasmic-reticulum-lumen
http://pathwaycommons.org/pc2/Protein_98a7d63889ffa9477fd4505a9bf9eb72	Core-2-mucins	http://pathwaycommons.org/pc2/Protein_27d81142fd481ec5c4e67a1fabef0cc8;http://pathwaycommons.org/pc2/Protein_2f4ceb23f5aa64ca513de86b195ad7e9;http://pathwaycommons.org/pc2/Protein_409c44513b71184d5982beab71f59e37;http://pathwaycommons.org/pc2/Protein_539019abc1a93fb002def18868f6ef74;http://pathwaycommons.org/pc2/Protein_5d477de89fe06f057acfe544a1a2b278;http://pathwaycommons.org/pc2/Protein_6bbba0edfce1c4643b070815126afb38;http://pathwaycommons.org/pc2/Protein_85303da52d01406fb9787d22121d8b6b;http://pathwaycommons.org/pc2/Protein_913c64eff03ac44867f47461c32ddccc;http://pathwaycommons.org/pc2/Protein_b2546b998399b32896eee924814e3de5;http://pathwaycommons.org/pc2/Protein_b7ed604232b4f908c074fc1f836db675;http://pathwaycommons.org/pc2/Protein_ba25ae17c5b823a9ae2c5fb796ea9085;http://pathwaycommons.org/pc2/Protein_baa8ec73278218a0902799f2d0dd13e2;http://pathwaycommons.org/pc2/Protein_c4f7f96073055a6e4145bae8ec02826c;http://pathwaycommons.org/pc2/Protein_c7a624af30a2d435953c59cfa56ef144;http://pathwaycommons.org/pc2/Protein_cec9fbfca8749da0fb79e528e7bb23c6;http://pathwaycommons.org/pc2/Protein_d960212a4bf20b7c2786ec756239e360;http://pathwaycommons.org/pc2/Protein_ed3410f6fc0afe89e2aa63d34d07624b;http://pathwaycommons.org/pc2/Protein_f7196aaad23f3c49ce422cb6cab67e1e	None	Golgi-lumen
http://pathwaycommons.org/pc2/Protein_98ad3ed197c56783e2cc88251f5d6d8d	CCND3,(CCND1,CCND2)	http://pathwaycommons.org/pc2/Protein_2b449cc3c2c77e749ff7b3adb0764d3e;http://pathwaycommons.org/pc2/Protein_4b3671402c2472de76ccac10fb9704a1;http://pathwaycommons.org/pc2/Protein_916727705002f8cfae977f05e298f083	None	nucleoplasm
http://pathwaycommons.org/pc2/Protein_98ae447dd537d471004062f4c638a63c	delY-alpha-tubulin	http://pathwaycommons.org/pc2/Protein_83dac29141c3f02eb304db641c4c432d;http://pathwaycommons.org/pc2/Protein_93bbdf40fe46075156ae22199c9796fd;http://pathwaycommons.org/pc2/Protein_f1e6cd21ec3d584adedc5fe030cc9302;http://pathwaycommons.org/pc2/Protein_f5b4d70cd50a3d16b7a04d88ecabe284;http://pathwaycommons.org/pc2/Protein_fa44cb533485e87349964c5322c8e588	None	cytosol
http://pathwaycommons.org/pc2/Protein_98fc617b89a1196290bfd992eb22c45c	Proteins-Chaperoned-by-TIMM9:TIMM10	http://pathwaycommons.org/pc2/Protein_233ea04265a6608cb762042acb4a8373;http://pathwaycommons.org/pc2/Protein_2e2c99968e247184000254210d505bf7;http://pathwaycommons.org/pc2/Protein_894f8b059e7800d5d2c00c95c9f14c27;http://pathwaycommons.org/pc2/Protein_9ad5f93f8a5042491d39dbab64b8a772;http://pathwaycommons.org/pc2/Protein_bc0830506f13be2fbed03818a1830465;http://pathwaycommons.org/pc2/Protein_ce4764b76119d2557a8c6d86af6b392d;http://pathwaycommons.org/pc2/Protein_d48b7f70409e5b9f1a5dd8e5194d9418	None	mitochondrial-inner-membrane
http://pathwaycommons.org/pc2/Protein_98ffe4ba83be12d8c52572b5b290e6f1	GRB7,GRB10	http://pathwaycommons.org/pc2/Protein_16371e95c4a159063fc40faa638d6a60;http://pathwaycommons.org/pc2/Protein_797b6a56d1c30469726456667ea1e44a	None	cytosol
http://pathwaycommons.org/pc2/Protein_9906a4e61e897acc7ec2781ccaab1125	Phosphorylated-RasGRP1-and-phosphorylated-RasGRP3;p-RASGRP1,3	http://pathwaycommons.org/pc2/Protein_00f0a392910d1c9ce912361e27b04f0a;http://pathwaycommons.org/pc2/Protein_11fc2ce5b286f18b38b9904b0eabf385	None	plasma-membrane
http://pathwaycommons.org/pc2/Protein_99093495dd29b640b1784ebabfc45508	Interleukin-1-family	http://pathwaycommons.org/pc2/Protein_a393e32b02c5bc0117a005cb26c4a33b;http://pathwaycommons.org/pc2/Protein_c279e8ebd16ae40ccf6c26cbe2c71121;http://pathwaycommons.org/pc2/Protein_f74683653e98a22ae1c06c34a79da8f2	None	extracellular-region
http://pathwaycommons.org/pc2/Protein_992f80f800b962978af265ba645afc9b	PTGIS,CYP8B1	http://pathwaycommons.org/pc2/Protein_989b9765999b498d0f28e23f2155ae82;http://pathwaycommons.org/pc2/Protein_f3397aa799fdf711258f3ff922649578	None	endoplasmic-reticulum-membrane
http://pathwaycommons.org/pc2/Protein_995c8159ae4f30b859f3c98eb7b49436	NEDD4,STUB1,WWP2-and-XIAP	http://pathwaycommons.org/pc2/Protein_293f27d61ef9e6901613a24473d68a21;http://pathwaycommons.org/pc2/Protein_7ec2a1446ca4f21ac84b2033fb7f429b;http://pathwaycommons.org/pc2/Protein_d40a438632a2dfb648cbe0cc05d913f7;http://pathwaycommons.org/pc2/Protein_d9b075d5a2d8c631e944b0fd00057e77	None	cytosol
http://pathwaycommons.org/pc2/Protein_9961a48a58b6b1035f5385410eed6209	PSAP,CHID1	http://pathwaycommons.org/pc2/Protein_290aa804011d055a7ba2317fae7742c5;http://pathwaycommons.org/pc2/Protein_b7c27fdd3fea9eb1a3b4986c26b569b2	None	lysosomal-lumen
http://pathwaycommons.org/pc2/Protein_99acb6ac15f1f84b28778c525070d4fe	Collagen-alpha-1(XIX)-chains	http://pathwaycommons.org/pc2/Protein_06435659fb061efe69ac1c1ab7792b99;http://pathwaycommons.org/pc2/Protein_0bb6755294ce215443fb980d9860597d;http://pathwaycommons.org/pc2/Protein_1f6dfa1958949523161c55da0c8eba83;http://pathwaycommons.org/pc2/Protein_38d331c9396ad52457b8f2367e0df714;http://pathwaycommons.org/pc2/Protein_3f7da14555e2b3f6eeba346b6ea0b6da;http://pathwaycommons.org/pc2/Protein_4cdf0a8ac864edcb3181535b14315f1b;http://pathwaycommons.org/pc2/Protein_aec619e1f8ea6eaabf2485a71546f283;http://pathwaycommons.org/pc2/Protein_b3406d3face1142ce52c02679ed65336;http://pathwaycommons.org/pc2/Protein_d1ed068212001ce60f0d90bf1c84bc52;http://pathwaycommons.org/pc2/Protein_d1ff0b73ea0af18df8b5be122babc4a1;http://pathwaycommons.org/pc2/Protein_e0858cab8c05f32883d31f8bdad06469;http://pathwaycommons.org/pc2/Protein_e586d8fdcd7aac3785051ad301ca9ad0	None	extracellular-region
http://pathwaycommons.org/pc2/Protein_99c5a86697b9484a625e1ae4c6e4c7ea	LCK,-CSK	http://pathwaycommons.org/pc2/Protein_28392022f4a5905b203b6d062c4c5f2d;http://pathwaycommons.org/pc2/Protein_d59f5cc723a664870ef2804baea7524c	None	cytosol
http://pathwaycommons.org/pc2/Protein_9a0d89f11069fd484ea87f93e59ea3d4	ROBO2,(ROBO1)	http://pathwaycommons.org/pc2/Protein_407a9411e0a1f16f5aec1b0821d25e93;http://pathwaycommons.org/pc2/Protein_f145dfb27e5d224478271d0f697e0cf7	None	plasma-membrane
http://pathwaycommons.org/pc2/Protein_9a1b90435d64a177a8e442a7dd978b69	EGF-CFC-Coreceptor;CRIPTO-and-CRYPTIC	http://pathwaycommons.org/pc2/Protein_2b3a8912fd0f3c23792575621cab3486;http://pathwaycommons.org/pc2/Protein_9dfb2d98c1efa3de99c03ce799d9b57a;http://pathwaycommons.org/pc2/Protein_c866ac91036c81196cc6b3c0f38aaa7a	None	plasma-membrane
http://pathwaycommons.org/pc2/Protein_9a2fdf8d5626957d40d54af3e102d1d3	BBSome-ciliary-cargo	http://pathwaycommons.org/pc2/Protein_5105b33eea9a1323e8d72489da3bbc42;http://pathwaycommons.org/pc2/Protein_8e653e6c41ec8835e1ebbacda5cd4f45;http://pathwaycommons.org/pc2/Protein_d8b90b7d40643f3868cf63b484be7bc2	None	ciliary-membrane
http://pathwaycommons.org/pc2/Protein_9a3043077801b913256db5662e1e996d	FGFR2b;Fibroblast-growth-factor-receptor-2b	http://pathwaycommons.org/pc2/Protein_312a534d7fbc6e692ddef39164b1b7df;http://pathwaycommons.org/pc2/Protein_5bbdea2923d26b25a2032035988b2f03;http://pathwaycommons.org/pc2/Protein_6185711d4276bf47eaa560d69f0b88db;http://pathwaycommons.org/pc2/Protein_65fbc005136978f672401ae6c2fe0e58;http://pathwaycommons.org/pc2/Protein_869edc8ff7356bde26f35368f9945229;http://pathwaycommons.org/pc2/Protein_d090e75ca251041f19374c111fc100f8;http://pathwaycommons.org/pc2/Protein_de9811a50e8ee0845f8f6c2e754681c6;http://pathwaycommons.org/pc2/Protein_e6be8d3d03e606a65696c1ae89d27bdd	None	plasma-membrane
http://pathwaycommons.org/pc2/Protein_9a37eb1c847731140ce67adf4d72fc2d	PHC1,PHC2,PHC3	http://pathwaycommons.org/pc2/Protein_5213e84340b723420cbd8fdabf88b7ba;http://pathwaycommons.org/pc2/Protein_61e67b0e52d41b8c9d8109a18d72d818;http://pathwaycommons.org/pc2/Protein_6244491bec594a0e865f26403a41fb11	None	nucleoplasm
http://pathwaycommons.org/pc2/Protein_9a4983a3997e522dca98a09bd5a038c1	TCF-binding-SOX-proteins;SOX4,SOX13,SOX17	http://pathwaycommons.org/pc2/Protein_4fdecd2db58608c1e5243c4bac7dadd6;http://pathwaycommons.org/pc2/Protein_cb37381cdb748b7aa814249a3263d6d6;http://pathwaycommons.org/pc2/Protein_d9fda8b2ce43d318c3f7750be5fffc7c	None	nucleoplasm
http://pathwaycommons.org/pc2/Protein_9a5a5129dcde525932f97c5cad3dccee	anterograde-IFT-regulators-of-Hh	http://pathwaycommons.org/pc2/Protein_22464dcc6cb7c332dde46e3a83195160;http://pathwaycommons.org/pc2/Protein_64c369b07267b44a819ef69d0ec3e0e4;http://pathwaycommons.org/pc2/Protein_98f49cd7ed6c0e7cf6fcfe904fe5494b;http://pathwaycommons.org/pc2/Protein_a43fe5b1ddb5c729c45ddb7c294a69d8;http://pathwaycommons.org/pc2/Protein_cf10a623efcb13943e14f50aa3f8e160	None	cilium
http://pathwaycommons.org/pc2/Protein_9a5af8efb2a35212c7b998a2ccf707f9	p-S139,3Y-SHC1-1,p-S29,3Y-SHC1-2	http://pathwaycommons.org/pc2/Protein_28ee1f73f11fa3d47e0c196f8359cc32;http://pathwaycommons.org/pc2/Protein_5ad98e9ce47954cdc0d02290599ca1a4;http://pathwaycommons.org/pc2/Protein_9f9597c87d42e998cfa4f3bed45191df	None	plasma-membrane
http://pathwaycommons.org/pc2/Protein_9a77598030e02d30ffa40ba3b9e2a9c4	Me3K5-replicative-histone-H3;Me3K5-histone-H3;Me3K5-HIST1H3A,Me3K5-HIST2H3A;Me3K5-replication-dependent-histone-H3	http://pathwaycommons.org/pc2/Protein_5a6b0e8d36e8af509288b75b50972a4d;http://pathwaycommons.org/pc2/Protein_d6282c7a436fc7eddde2124542d23c2a	None	nucleoplasm
http://pathwaycommons.org/pc2/Protein_9a7c2e33c9ca43649effcf7719bcc16b	Beta-defensins	http://pathwaycommons.org/pc2/Protein_0def648f9a2f6995a5c09e14454c511b;http://pathwaycommons.org/pc2/Protein_10e4e091cfba3ac2af264e7a35308ef3;http://pathwaycommons.org/pc2/Protein_1be25803f0a80287b67bfaf907e8bf3d;http://pathwaycommons.org/pc2/Protein_1c58aca9c68f2461d83c055d1c7a694a;http://pathwaycommons.org/pc2/Protein_1dedf65a9724a6022ebf3978d2fe9235;http://pathwaycommons.org/pc2/Protein_25f82ef22f5002d0e3637a3ab513ddf8;http://pathwaycommons.org/pc2/Protein_2a6649aca96f000a9c5155d4288041ce;http://pathwaycommons.org/pc2/Protein_2c35b882aa8dde8491cb5583c55bbf7a;http://pathwaycommons.org/pc2/Protein_2d3f5a73c664c82c6307c4efc76e0218;http://pathwaycommons.org/pc2/Protein_3b436a9d237c6a1b3dd172e0e83fdd3b;http://pathwaycommons.org/pc2/Protein_449c05cbd5bad17e5dfe447cd9337955;http://pathwaycommons.org/pc2/Protein_46cc651e4864c802ca3c89447369b2ed;http://pathwaycommons.org/pc2/Protein_554b00995a2cabb4de70a3e4400b980c;http://pathwaycommons.org/pc2/Protein_63db5ab8c429495b3b799e42237e71c4;http://pathwaycommons.org/pc2/Protein_641db1e339cd8a4d6ef785966ceafa83;http://pathwaycommons.org/pc2/Protein_668700e4851e6a3ef821cfc7b663dc40;http://pathwaycommons.org/pc2/Protein_68bc35fd42639ce8b0882b5b5a736185;http://pathwaycommons.org/pc2/Protein_6d421c5861291eccab86cf26a0918941;http://pathwaycommons.org/pc2/Protein_785398c2863c8c9e6474e26f6c3b7480;http://pathwaycommons.org/pc2/Protein_853c0a3713340760b96c686a4240d501;http://pathwaycommons.org/pc2/Protein_9c0d1c3d70672038faccdc6c2cecb35f;http://pathwaycommons.org/pc2/Protein_a0b8d8c661ae8a3e39477e981430b6a1;http://pathwaycommons.org/pc2/Protein_a8ae7f0ee15be970d402828d9c383d36;http://pathwaycommons.org/pc2/Protein_acc009ef3d9f747253ad256f08bd93b5;http://pathwaycommons.org/pc2/Protein_b2938f9f111a0eba3a3b26479c05116c;http://pathwaycommons.org/pc2/Protein_ba1f990a692917ab40f7339c071e243e;http://pathwaycommons.org/pc2/Protein_c6dad8071f80662facca5557f4e8cb36;http://pathwaycommons.org/pc2/Protein_c87b185cac084047014799408256d08b;http://pathwaycommons.org/pc2/Protein_c9cf3f364f4cc62508958cf0eef62def;http://pathwaycommons.org/pc2/Protein_de9b5eaed82bc0cfaed1a1817368989c;http://pathwaycommons.org/pc2/Protein_e2258157d1940fd5e7c5682096168aa4;http://pathwaycommons.org/pc2/Protein_e650b900e97ee7224130999a08d40aa5;http://pathwaycommons.org/pc2/Protein_e84361f4317d82f5c94060241229817e;http://pathwaycommons.org/pc2/Protein_eeea7cca1b1078ea96ff023224cb7ace;http://pathwaycommons.org/pc2/Protein_f07a13299521ffad4d324bb13d0992d2	None	Golgi-lumen
http://pathwaycommons.org/pc2/Protein_9a9822dc071a4795dd399e8d34119ad0	inactive-RAFs;p-S214,S576-ARAF,p-S365,S445,S729-BRAF,p-S259,S621-CRAF	http://pathwaycommons.org/pc2/Protein_50ef1ad6222648251e8fcde72dd8e4ce;http://pathwaycommons.org/pc2/Protein_59ffd22d1d85f08adf9d6dade91ddc81;http://pathwaycommons.org/pc2/Protein_e4e61fb3593d3c5e4d008d6c9d905f2e	None	cytosol
http://pathwaycommons.org/pc2/Protein_9aa11654ca3b7365ca376cb97f6308c8	ERAP1/2	http://pathwaycommons.org/pc2/Protein_9745cd505504a8ada53973fcb1890456;http://pathwaycommons.org/pc2/Protein_ddac5793c47bcdfb599b7d09b219e6a4	None	endoplasmic-reticulum-lumen
http://pathwaycommons.org/pc2/Protein_9abcc8f2f59facdc72ef245722baa7b2	SEC24A,SEC24B	http://pathwaycommons.org/pc2/Protein_93c87ba9c89f9133415fa005017e7dee;http://pathwaycommons.org/pc2/Protein_978716714e08f2a865d5b7e9b72aa9f3	None	cytosol
http://pathwaycommons.org/pc2/Protein_9ac6ebed6699c57826a5aab7e077d4fe	SRC-1,-FADK1;SRC-1,-PTK2	http://pathwaycommons.org/pc2/Protein_7abc00baf8b3801c74bf5249fe174e1d;http://pathwaycommons.org/pc2/Protein_804cc73faa5c9912a1dbd09562c2e534	None	cytosol
http://pathwaycommons.org/pc2/Protein_9ae1e7114ea7efde138a1243ad77e92a	GFPT1,2	http://pathwaycommons.org/pc2/Protein_5b045d04d7888ade64d9823942276172;http://pathwaycommons.org/pc2/Protein_cb532c43fc46759414fb774f9836b938	None	cytosol
