#Name	d=1	d=2	d=3	...
EXOC1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
SeCysta	4	18	59	470	1680	3915	5521	6746	7465	8142	8570	8900	9200	9447	9634	9743	9825	9912	9972	10039	10096	10127	10149	10154	10157	10157	10157	10157	10157	10157
ADPGK:Mg2+	6	52	410	2630	4931	6243	7071	7830	8348	8750	9089	9335	9554	9675	9768	9843	9929	9979	10048	10100	10134	10150	10155	10158	10158	10158	10158	10158	10158	10158
PLOD3:Fe2+	3	7	11	23	52	134	1037	2517	4682	6258	7112	7677	8366	8805	9168	9425	9609	9737	9831	9922	9982	10050	10104	10139	10160	10166	10170	10170	10170	10170
EFNBs:p-EPHBs:FAK	6	56	1446	3815	5574	6720	7545	8193	8630	8997	9267	9491	9608	9705	9794	9871	9936	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157	10157	10157
3SUMO1:PML	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CTNNA1	10	59	1447	3815	5574	6719	7546	8192	8631	8999	9270	9494	9611	9708	9797	9874	9939	9993	10056	10109	10138	10152	10157	10160	10160	10160	10160	10160	10160	10160
PNK	15	29	60	158	310	608	1297	4041	6837	8299	9054	9613	9916	10036	10084	10109	10124	10132	10135	10138	10143	10146	10152	10154	10155	10157	10157	10157	10157	10157
UNC119B	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
CHST15	4	7	10	13	17	19	23	30	37	317	2462	4540	5909	7040	7776	8339	8748	9089	9335	9552	9670	9764	9843	9929	9979	10048	10100	10134	10150	10155
GGC-RAB35:GDP:GDIs,CHMs	8	32	1494	4064	5815	6727	7574	8206	8636	8994	9270	9494	9613	9710	9795	9872	9937	9991	10054	10107	10136	10150	10155	10158	10158	10158	10158	10158	10158	10158
GTP:beta-tubulin	11	53	377	2594	4638	5970	7083	7821	8349	8757	9099	9346	9564	9682	9776	9855	9941	9991	10060	10112	10146	10162	10167	10170	10170	10170	10170	10170	10170	10170
RFC	3	9	26	67	132	305	617	1002	1521	2441	5109	7366	8534	9193	9753	9969	10071	10104	10122	10134	10138	10142	10149	10151	10154	10157	10157	10157	10157	10157
FNBP1	44	103	442	2655	4696	6029	7118	7852	8341	8754	9093	9337	9553	9670	9765	9844	9930	9982	10048	10100	10135	10149	10154	10157	10157	10157	10157	10157	10157	10157
MPDU1	6	7	8	9	10	12	19	38	114	620	2904	5112	6407	7171	7886	8400	8762	9097	9338	9555	9675	9768	9843	9929	9979	10048	10100	10134	10150	10155
B12r	10	77	506	1670	3787	5439	6676	7401	8094	8548	8877	9193	9426	9629	9743	9825	9912	9972	10039	10096	10127	10149	10154	10157	10157	10157	10157	10157	10157	10157
BoNT/E:SV2:GT1b	5	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
U6	10	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11
Thy-dRib,	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EPA-CoA	6	42	121	1040	2511	4674	6292	7111	7665	8355	8793	9105	9412	9596	9724	9818	9909	9969	10037	10091	10126	10147	10153	10157	10157	10157	10157	10157	10157	10157
KPNB1	18	28	39	56	797	2240	4517	6295	7255	7846	8612	9185	9541	9793	9927	10034	10077	10107	10118	10133	10140	10150	10155	10158	10160	10160	10160	10160	10160	10160
CLIP3	19	158	363	2267	4467	5938	7081	7830	8408	8786	9110	9351	9567	9691	9783	9859	9935	9984	10051	10100	10135	10148	10154	10158	10158	10158	10158	10158	10158	10158
CIT:CDKN1B	2	8	58	1446	3813	5572	6723	7538	8190	8629	8997	9268	9492	9609	9706	9795	9872	9937	9991	10054	10107	10136	10150	10155	10158	10158	10158	10158	10158	10158
sEPCR	4	6	9	12	32	42	54	80	164	733	3133	5260	6414	7147	7857	8376	8760	9094	9339	9556	9676	9769	9844	9930	9980	10049	10101	10135	10151	10156
LPAR4	138	426	2387	4749	6157	7019	7721	8289	8679	9019	9279	9496	9613	9709	9794	9871	9936	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157	10157	10157
PsiAm3P,	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
DHAP	8	118	2191	4283	5805	6998	7739	8322	8723	9078	9329	9548	9668	9763	9842	9928	9978	10047	10099	10133	10149	10154	10157	10157	10157	10157	10157	10157	10157	10157
TCII	3	9	91	1686	4006	5659	6747	7574	8197	8632	9000	9269	9491	9608	9705	9794	9871	9936	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157	10157
MMP14,TMPRSS6	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19
TAB2:NCOR1	3	5	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
MMP2,9,12,13	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14
TRPM4,5	3	57	521	2788	4744	6112	7072	7834	8368	8753	9092	9337	9553	9670	9764	9843	9929	9979	10048	10100	10134	10150	10155	10158	10158	10158	10158	10158	10158	10158
DSG3	8	9	10	11	12	13	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14
APDBA	3	93	289	2248	4413	5825	7029	7753	8311	8725	9075	9327	9546	9667	9761	9840	9927	9977	10046	10096	10132	10147	10153	10157	10157	10157	10157	10157	10157	10157
GlcNAc-beta1,4-GlcNAc-beta1,4-GlcNAc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MutLalpha:MutSalpha:ATP:PCNA:DNA	2	3	5	19	37	63	100	272	471	780	1499	3962	6147	7520	8637	9283	9643	9882	10007	10074	10108	10133	10136	10142	10149	10151	10151	10157	10157	10157
MeK28-histone	3	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
ALOX12:Fe2+	15	208	1098	2422	4542	6174	7046	7610	8355	8845	9106	9418	9580	9728	9822	9912	9972	10040	10096	10129	10151	10156	10159	10159	10159	10159	10159	10159	10159	10159
DDX41:c-di-AMP,	3	8	61	1453	3821	5578	6720	7546	8193	8631	8997	9268	9492	9609	9706	9795	9872	9937	9991	10054	10107	10136	10150	10155	10158	10158	10158	10158	10158	10158
Lethal	15	26	101	127	141	174	363	635	2650	5041	6727	8065	8947	9456	9735	9903	10007	10091	10120	10144	10151	10154	10156	10159	10160	10163	10164	10166	10167	10167
TAC1	138	1039	2795	5352	6258	7088	7902	8399	8770	9024	9279	9496	9674	9767	9842	9928	9978	10047	10053	10133	10135	10149	10157	10157	10157	10157	10157	10157	10157	10157
RND1:GTP	7	52	393	2697	4971	6247	7110	7864	8373	8759	9095	9338	9554	9675	9768	9843	9929	9979	10048	10100	10134	10150	10155	10158	10158	10158	10158	10158	10158	10158
RPS27A(77-156)	65	173	1739	4042	5684	6762	7584	8210	8643	9011	9280	9502	9619	9716	9805	9882	9947	10001	10064	10117	10146	10160	10165	10168	10168	10168	10168	10168	10168	10168
CR2:C3d,C3dg,iC3b:CD19:CD81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ANDST	8	726	2091	4326	6093	6984	7570	8345	8777	9152	9412	9596	9724	9818	9909	9969	10037	10091	10126	10147	10153	10157	10157	10157	10157	10157	10157	10157	10157	10157
FGFR1c-binding	70	181	1674	4309	6105	7062	7902	8482	8856	9200	9391	9541	9660	9784	9896	9961	10031	10095	10126	10143	10151	10156	10158	10159	10159	10159	10159	10159	10159	10159
PIP3	137	396	2065	4561	6117	6930	7698	8239	8658	9034	9298	9505	9616	9709	9794	9871	9936	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157	10157	10157
p-T48,T67,S122,T130,S168,S214-CDC25C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTF1	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
OCT4:SOX2:NANOG:ZIC3	2	4	21	53	106	211	1608	3966	6834	7896	8339	8752	9011	9257	9433	9563	9665	9782	9896	9959	10032	10093	10124	10141	10149	10154	10156	10157	10157	10157
RUNX3:YAP1:TEAD1,TEAD4,(TEAD2,TEAD3)	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
MP+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REV3	13	14	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15
PROCR:Activated	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LCFAs	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
p-AKT1/2	4	7	10	13	15	17	19	20	22	36	52	76	111	281	478	786	1504	4056	6119	7558	8631	9335	9662	9875	10008	10075	10114	10134	10139	10143
IL12A:IL12B	2	4	5	12	62	1450	3817	5577	6723	7550	8193	8632	8998	9269	9493	9610	9707	9796	9873	9938	9992	10055	10108	10137	10151	10156	10159	10159	10159	10159
NTF4	33	137	1644	4229	5903	6825	7622	8218	8642	9005	9272	9496	9616	9712	9797	9874	9939	9993	10056	10109	10138	10152	10157	10160	10160	10160	10160	10160	10160	10160
GRB2-1:SOS1:p-Y-SHC	7	36	1503	4069	5767	6765	7542	8205	8635	8993	9263	9490	9613	9709	9794	9871	9936	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157	10157	10157
GNPDA1,2	3	39	408	2547	4572	5941	7070	7826	8364	8756	9086	9338	9553	9675	9768	9843	9929	9979	10048	10100	10134	10150	10155	10158	10158	10158	10158	10158	10158	10158
ERF:ETS2	3	8	14	18	23	27	39	62	178	412	2063	4584	6377	7548	8543	9086	9442	9686	9835	9978	10066	10109	10127	10139	10144	10147	10150	10153	10154	10156
CD72	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
IARS2	6	12	36	263	1667	3858	5541	6692	7554	8186	8615	8989	9262	9489	9608	9706	9795	9872	9937	9991	10054	10107	10136	10150	10155	10158	10158	10158	10158	10158
Single-stranded	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
AXIN:TNKS	4	15	42	188	1406	3648	5569	6770	7451	8162	8556	8946	9198	9443	9634	9749	9835	9913	9975	10039	10094	10128	10147	10153	10157	10157	10157	10157	10157	10157
(S)-3-Hydroxytetradecanoyl-CoA	5	69	238	460	2634	4583	5939	7097	7792	8336	8736	9081	9332	9549	9668	9761	9840	9927	9977	10046	10096	10132	10147	10153	10157	10157	10157	10157	10157	10157
WNT5A/11:FZD:G-protein	6	32	1504	4085	5806	6725	7557	8184	8619	9001	9263	9490	9612	9709	9794	9871	9936	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157	10157	10157
N4GlycoAsn-PalmS	6	55	1443	3811	5570	6716	7544	8192	8629	8996	9268	9492	9609	9706	9795	9872	9937	9991	10054	10107	10136	10150	10155	10158	10158	10158	10158	10158	10158	10158
choloyl-CoA;	3	36	827	3211	5303	6601	7318	8064	8545	8937	9210	9446	9634	9742	9825	9912	9972	10039	10096	10127	10149	10154	10157	10157	10157	10157	10157	10157	10157	10157
BLOC1S3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
HFE	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
OPLAH	8	135	1760	4025	5673	6762	7577	8200	8635	9001	9270	9492	9609	9706	9795	9872	9937	9991	10054	10107	10136	10150	10155	10158	10158	10158	10158	10158	10158	10158
CYP2E1	40	802	2180	4417	6158	7033	7616	8358	8799	9167	9427	9609	9737	9831	9922	9982	10050	10104	10139	10160	10166	10170	10170	10170	10170	10170	10170	10170	10170	10170
LMNA(231-664)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ROBO2,(ROBO1)	45	162	1833	4397	5939	6788	7608	8217	8643	9007	9274	9497	9617	9713	9797	9873	9938	9992	10055	10108	10137	10151	10156	10159	10159	10159	10159	10159	10159	10159
ACAR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ub-histone	15	32	46	79	242	562	2586	4967	6712	7934	8803	9252	9540	9717	9861	9958	10040	10109	10145	10161	10169	10175	10176	10179	10180	10182	10183	10183	10183	10183
FOXP3	3	4	10	17	20	22	24	29	80	1470	3835	5594	6738	7556	8213	8648	9014	9274	9494	9610	9706	9795	9872	9937	9991	10054	10107	10136	10150	10155
ING2:EP300:Ac-K382,p-S15,S20-TP53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
UIMC1	35	73	163	250	399	582	1002	1473	3622	6121	7677	8766	9459	9824	10014	10083	10119	10132	10137	10142	10147	10149	10151	10156	10157	10159	10160	10160	10160	10160
2MACA-CoA	6	62	193	429	2069	4085	5642	6789	7569	8187	8619	8990	9262	9488	9607	9705	9794	9871	9936	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157
SMPD2,3	10	24	83	1579	4208	5910	6763	7584	8207	8641	9005	9273	9497	9617	9713	9798	9875	9940	9994	10057	10110	10139	10153	10158	10161	10161	10161	10161	10161	10161
PDE6D:INPP5E	2	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
IL32:PRTN3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PAX5	6	11	62	1450	3816	5576	6723	7552	8197	8636	9000	9270	9492	9609	9706	9795	9872	9937	9991	10054	10107	10136	10150	10155	10158	10158	10158	10158	10158	10158
TRAF2:TRADD:RIP1:FADD:2xCASP8(1-479)	7	26	42	96	1488	3859	5619	6766	7588	8219	8640	9003	9270	9491	9608	9705	9794	9871	9936	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157
RasGRPs:DAG:Ca2+	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KIR2DS5:DAP12	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LRRC16A:F-actin	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ST6GAL1	9	17	35	111	1696	4018	5680	6767	7589	8206	8640	9007	9273	9494	9611	9708	9797	9874	9939	9993	10056	10109	10138	10152	10157	10160	10160	10160	10160	10160
pregn-5-ene-3,20-dione	3	19	735	2103	4380	6107	6992	7581	8338	8828	9102	9414	9596	9724	9818	9909	9969	10037	10091	10126	10147	10153	10157	10157	10157	10157	10157	10157	10157	10157
SUMO1:HNRNPC	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MaR-L1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
KHK	6	60	1446	3813	5573	6715	7538	8194	8629	8997	9268	9492	9609	9706	9795	9872	9937	9991	10054	10107	10136	10150	10155	10158	10158	10158	10158	10158	10158	10158
Elongator	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
P4HB:Collagen	4	17	51	138	1049	2538	4706	6282	7138	7703	8400	8874	9134	9408	9623	9751	9845	9936	9996	10064	10118	10153	10174	10180	10184	10184	10184	10184	10184	10184
TRAF2:TRADD:RIPK1	18	41	96	1488	3859	5620	6769	7587	8222	8643	9006	9273	9494	9611	9708	9797	9874	9939	9993	10056	10109	10138	10152	10157	10160	10160	10160	10160	10160	10160
DISP2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
SALM3	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
PI(4,5)P2:AP-2:clathrin:FCHO1,2:ITSNs:EPS15:REPS1:SGIP1:NECAPs:AAK1	6	57	1446	3812	5571	6715	7539	8191	8630	8995	9267	9491	9608	9705	9794	9871	9936	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157	10157	10157
METTL21A	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
CALR,CANX	19	29	56	143	661	2903	5159	6467	7217	7913	8433	8792	9131	9372	9589	9709	9802	9877	9963	10013	10082	10134	10168	10184	10189	10192	10192	10192	10192	10192
p-S17-FUNDC1:LC3:ATG5:ATG12	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IL37(?-218):p-S423,S425-SMAD3	3	4	7	14	60	122	183	322	1816	4366	6121	7335	8193	8806	9204	9422	9592	9763	9881	9948	10036	10087	10117	10141	10146	10152	10154	10156	10157	10157
GATM	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
ISB-CoA	4	7	34	146	325	557	2719	4609	5956	7108	7803	8336	8736	9081	9332	9549	9668	9761	9840	9927	9977	10046	10096	10132	10147	10153	10157	10157	10157	10157
LRP4:MUSK	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
AGRN:LRP4:MUSK	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
C4d,	11	13	19	23	40	58	71	82	251	3337	4444	6428	6856	7628	8310	8703	9037	9293	9495	9621	9715	9798	9874	9937	9991	10054	10107	10136	10150	10155
HIST1H2AC	210	293	398	633	966	3207	5615	7240	8352	9202	9500	9749	9860	9968	10042	10120	10178	10215	10230	10238	10246	10247	10248	10250	10250	10250	10250	10250	10250	10250
aldolase	6	34	1596	3777	5532	6711	7534	8178	8615	8992	9264	9490	9609	9707	9796	9873	9938	9992	10055	10108	10137	10151	10156	10159	10159	10159	10159	10159	10159	10159
p-Y435,Y440,Y443-SAM68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
miR-93:PTEN	3	24	163	1804	4176	5985	7150	8116	8689	9146	9400	9617	9755	9859	9941	10023	10080	10113	10138	10144	10151	10154	10156	10157	10157	10157	10157	10157	10157	10157
Properdin	18	33	49	72	250	3327	4443	5944	7089	7734	8242	8702	9011	9273	9508	9620	9714	9794	9873	9937	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157
NLRC3	2	7	60	1453	3821	5586	6719	7539	8193	8631	8997	9268	9492	9609	9706	9795	9872	9937	9991	10054	10107	10136	10150	10155	10158	10158	10158	10158	10158	10158
bGalNAc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPA:3'	7	24	100	186	284	425	1969	4577	6481	7821	8764	9408	9714	9888	10012	10079	10112	10125	10131	10136	10140	10145	10147	10151	10154	10156	10157	10157	10157	10157
p-5S-PAK2	3	8	60	1463	3912	5617	6745	7550	8197	8638	9003	9268	9491	9608	9705	9794	9871	9936	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157	10157
p-S102-WHSC1	56	98	202	335	505	868	1323	3482	5880	7468	8608	9323	9720	9940	10056	10100	10128	10134	10139	10143	10146	10148	10153	10153	10156	10157	10157	10157	10157	10157
Importin	5	85	226	1889	4282	5981	7302	8366	9149	9563	9790	9958	10037	10068	10095	10120	10129	10137	10143	10146	10151	10154	10156	10157	10157	10157	10157	10157	10157	10157
ICAM	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
5PHL	4	18	165	1599	3817	5517	6679	7553	8182	8614	8988	9261	9488	9607	9705	9794	9871	9936	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157	10157
VMAT1/2	33	75	201	769	3466	5488	6526	7229	7900	8393	8767	9102	9344	9559	9679	9772	9847	9933	9983	10052	10104	10138	10154	10159	10162	10162	10162	10162	10162	10162
p-Y342-PTK6:ARHGAP35	8	72	1469	3817	5582	6715	7545	8187	8630	8996	9267	9491	9608	9705	9794	9871	9936	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157	10157	10157
TBXA2R	149	430	2395	4754	6154	7019	7721	8289	8679	9019	9279	9496	9613	9709	9794	9871	9936	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157	10157	10157
ATG12:ATG7:CysO572-ATG7	3	5	8	10	13	15	18	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21
GPER:ESTG	154	387	2221	4606	6065	6958	7720	8288	8680	9021	9281	9502	9616	9711	9795	9872	9937	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157	10157	10157
EPHBs:p-3Y-EFNBs:SRC,FYN:GRB4:p-GIT1:ARHGEF7:RAC1:GTP	9	58	1444	3810	5572	6715	7546	8187	8630	8996	9267	9491	9608	9705	9794	9871	9936	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157	10157	10157
ACVR2A,B	20	73	1462	3842	5613	6765	7737	8429	8851	9096	9368	9536	9641	9734	9814	9880	9945	9999	10062	10115	10144	10158	10163	10166	10166	10166	10166	10166	10166	10166
EIF4B	36	147	1723	4021	5675	6751	7571	8201	8635	9002	9271	9493	9610	9707	9796	9873	9938	9992	10055	10108	10137	10151	10156	10159	10159	10159	10159	10159	10159	10159
eIF4E:4E-BP1-P	3	9	10	18	98	1669	4000	5656	6745	7572	8197	8632	9000	9269	9491	9608	9705	9794	9871	9936	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157
FoxO3a-binding	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
SNRPA1	39	48	63	139	171	206	231	299	428	664	2678	5470	7309	8504	9341	9743	9949	10042	10098	10117	10125	10132	10136	10139	10142	10147	10151	10153	10157	10158
CD226:PVR	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Ribosomal	4	8	13	19	32	43	55	68	242	3413	4521	6208	6994	8027	8565	9011	9289	9500	9682	9801	9893	9954	10031	10087	10123	10138	10147	10153	10156	10158
Multiple	2	4	9	38	1504	4069	5766	6754	7568	8205	8619	8993	9269	9493	9613	9709	9794	9871	9936	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157
PERM1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
ligated	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SV2A,B	5	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
SIN3A	31	138	286	1193	3706	5867	7109	7789	8529	8911	9161	9351	9528	9660	9762	9835	9920	9981	10048	10102	10132	10152	10156	10159	10159	10159	10159	10159	10159	10159
p-2S-SMAD2/3:SMAD4:SKI/SKIL:NCOR	10	37	73	119	321	549	2598	5215	6726	7582	8642	9176	9445	9605	9731	9859	9941	10019	10083	10124	10145	10152	10157	10157	10157	10157	10157	10157	10157	10157
oligo-MyD88:Mal:BTK:activated	20	73	1458	3822	5574	6722	7541	8190	8630	8998	9269	9493	9610	9707	9796	9873	9938	9992	10055	10108	10137	10151	10156	10159	10159	10159	10159	10159	10159	10159
2xHSP90AB1:AIP:PTGES3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RBM28	3	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
TFIIA	56	73	86	138	468	2123	4884	7015	8343	9305	9704	9939	10029	10084	10110	10125	10132	10137	10141	10145	10153	10155	10158	10161	10161	10161	10161	10161	10161	10161
SLIT2:ROBO1:Ena/VASP:PFN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Emi1:Cdc20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IL16	3	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
FOXO1,FOXO3,FOXO4	12	26	81	1467	3836	5590	6733	7555	8198	8642	9008	9281	9495	9611	9711	9798	9877	9937	9991	10054	10107	10136	10150	10155	10158	10158	10158	10158	10158	10158
FMO1:FAD	4	25	94	1009	2491	4670	6246	7100	7665	8368	8844	9156	9413	9578	9725	9819	9910	9970	10038	10092	10127	10148	10154	10158	10158	10158	10158	10158	10158	10158
AKR1D1	9	57	364	1431	3663	5408	6664	7374	8095	8544	8926	9192	9427	9630	9743	9826	9913	9973	10040	10097	10128	10150	10155	10158	10158	10158	10158	10158	10158	10158
F13B	5	7	12	72	605	2808	4866	6266	7132	7855	8361	8755	9091	9337	9553	9670	9764	9843	9929	9979	10048	10100	10134	10150	10155	10158	10158	10158	10158	10158
KLKB1(20-638)	3	11	22	52	121	424	3179	4834	6431	6992	7702	8262	8695	9014	9274	9495	9614	9715	9795	9872	9937	9991	10054	10107	10136	10150	10155	10158	10158	10158
CDC42:GTP,RAC1:GTP:PAK2	12	96	1489	3832	5576	6721	7544	8193	8628	8996	9267	9491	9608	9705	9794	9871	9936	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157	10157	10157
Ub-DLL/JAG:NOTCH2	3	5	7	9	13	21	24	27	33	44	112	1702	4029	5702	6784	7578	8217	8647	9007	9272	9491	9608	9705	9794	9871	9936	9990	10053	10106	10135
p-4S,3T-NUP98	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
glycogen-GYG1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
CEP97	8	9	10	15	38	1502	4073	5822	6749	7559	8194	8645	9011	9273	9500	9623	9719	9804	9881	9946	10000	10063	10116	10145	10159	10164	10167	10167	10167	10167
IL12A:IL12RB1:TYK2:IL12B:IL12RB2:JAK2	10	60	1448	3815	5574	6719	7549	8191	8630	8996	9267	9491	9608	9705	9794	9871	9936	9990	10053	10106	10135	10149	10154	10157	10157	10157	10157	10157	10157	10157
